file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,storage_fluxes,vertical_advection_fluxesgas_densities_concentrations_and_timelagsair_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,statistical_flags,,,,,,,,,,,,spikes,,,,variances,,,,covariances
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],[m+1K+1s-1]
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,05:00,335.208,0,18000,18000,1.6029173988743654E-002,1,2.0905326155558721,1,-5.1534057085134300E-003,300.60057922278509,300.60057922278509,101300.00000000000,1.1740246375343966,1005.7599203838715,2.4671206472440622E-002,-9999.0,-9999.0,-9999.0,3650.1529759658374,-9999.0,-9999.0,-9999.0,-9999.0,0.46023013432831517,0.67448535840127566,5.3996478353882216E-002,0.81832627656456114,-8.5505945092468733E-014,4.1536018063361276E-015,0.81832627656456114,2.1355630360424911,304.30738595793514,55.692614042064882,3.7833561115277599,-9999.0,0.11684683843578159,0.20761574872521288,-67.096232355270033,0.52774945413486762,-9999.0,1.5151947110308468E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.5734207588084012E-002,1.0187468227432710,2.0675367509580802,1.0111223486533605,800009999,800009999,800009999,800009999,800019999,800119999,899999999,899999999,89999,89999,89,89,14,11,5,31,0.13270522939665447,0.25098954385966327,3.1536724194108010E-002,3.8372390889172816E-003,1.7509820827753071E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,05:30,335.229,0,18000,18000,1.3173012114956476E-002,0,-6.1351137095213417,0,5.0181588939649845E-003,300.67709569125708,300.67709569125708,101300.00000000000,1.1737258711153693,1005.7622221938303,2.4677486412409785E-002,-9999.0,-9999.0,-9999.0,3666.5207077669065,-9999.0,-9999.0,-9999.0,-9999.0,0.16336543580937490,0.39430977284276758,1.3655044492882719E-002,0.42703035350733248,4.6535486731205218E-015,1.0399589068842844E-014,0.42703035350733248,1.7031324809260748,292.50458637664980,67.495413623350174,1.8324454107639352,-9999.0,0.10593981420464155,0.12023523057094879,17.039630846540149,-2.0780966629444273,-9999.0,-4.9057048248473872E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.1451733994841558E-002,1.1503072042094471,-5.5760562103237241,1.1002603772470150,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,21,13,0,2,0.13623836142404658,5.6909307569283869E-002,4.7322792148567119E-002,5.6557683075826627E-003,-4.7235133467908932E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,06:00,335.249,0,18000,18000,5.4051096956624902E-003,1,0.89409593206775473,1,-1.1203565480049050E-002,300.50636079152423,300.50636079152423,101300.00000000000,1.1743927321042378,1005.7570908357731,2.4663473678388278E-002,-9999.0,-9999.0,-9999.0,3630.0860342635933,-9999.0,-9999.0,-9999.0,-9999.0,0.73416414650106177,0.86569927177431061,9.8261850469944692E-002,1.1393364798933863,2.8495416277271352E-014,-2.2052868610987264E-016,1.1393364798933863,1.9896085100619540,310.29991430155104,49.700085698448937,4.9476097271801640,-9999.0,6.7841521392291076E-002,0.12405393444597000,-30.704750930331304,1.1532417273256783,-9999.0,1.1157890169734497E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.3535911593768264E-003,1.0096231734460015,0.88709156315729809,1.0078958804269618,800009999,800009999,800009999,800009999,800109999,801109999,899999999,899999999,89999,89999,89,89,1,5,1,10,9.3688091102465940E-002,0.13309863770003330,2.1321140089440745E-002,5.5537376397419829E-003,7.5103813731455338E-004
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,06:30,335.270,1,18000,18000,3.6248883395013499E-003,2,2.2048385404148099,1,8.8642502173582824E-005,300.50771165042454,300.50771165042454,101300.00000000000,1.1743874529090188,1005.7571313671909,2.4663584547498812E-002,-9999.0,-9999.0,-9999.0,3630.3730642415899,-9999.0,-9999.0,-9999.0,-9999.0,0.10779291884669359,9.6093541573357658E-002,-9.5995438910717289E-003,0.14472537209656822,6.0882397771992389E-014,-3.8890461895107826E-015,0.14472537209656822,1.2381289979292895,318.28413504712807,41.715864952871932,-3.8031856336459784,-9999.0,5.5557361883699953E-002,0.16047285745585083,-6.8383454054033024,5.1781531789869639,-9999.0,3.3599332779707385E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.5282330953314315E-003,1.0273948011818756,2.1529564362911260,1.0240980742801562,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,2,3,0,20,8.0527443507659224E-002,0.22306345927119925,1.7354812132843189E-002,1.0608170698465801E-002,1.8227651600704079E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,07:00,335.291,1,18000,18000,3.0994180808577097E-002,1,2.2535401689352859,1,5.9419585951265251E-003,300.59829060702856,300.59829060702856,101300.00000000000,1.1740335760126515,1005.7598515901025,2.4671018638764416E-002,-9999.0,-9999.0,-9999.0,3649.6643969711463,-9999.0,-9999.0,-9999.0,-9999.0,0.14525873031731051,7.9881384593314161E-002,-5.0286333132601967E-002,0.17323351187879141,-4.2028123246695967E-014,1.1903076304851507E-015,0.17323351187879141,1.0803994685773297,331.19251241027223,28.807487589727764,-16.874757732949409,-9999.0,0.16247996708016163,0.10723445870065938,-167.35485555680020,0.21158633182281261,-9999.0,1.1746018178194097E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.7473996686403934E-002,1.1281278498484786,2.1177449648107531,1.0641225484564747,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,3,6,1,16,7.4143681675402209E-002,0.12502084361301974,1.5304392112896834E-002,5.1104320806010456E-003,1.7934895277656260E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,07:30,335.312,1,18000,18000,2.0144689828655794E-002,1,1.6638630258167137,0,-2.3298008255355610E-005,300.59793545362686,300.59793545362686,101300.00000000000,1.1740349631213740,1005.7598409147838,2.4670989490241400E-002,-9999.0,-9999.0,-9999.0,3649.5885831046503,-9999.0,-9999.0,-9999.0,-9999.0,0.17932617550290189,-0.76116529489026197,1.0832873236016905E-002,0.78207917406637018,-4.3713052399344217E-015,-6.8328484578202882E-015,0.78207917406637018,1.9935241531560817,76.743186337881070,283.25681366211893,0.79365080415977307,-9999.0,0.13099049315157404,9.2170123978123714E-002,-118.76976841906679,0.29813984207714794,-9999.0,1.0757279992352426E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.9630607762400370E-002,1.0261877814725673,1.6407178247317062,1.0141067529931860,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,18,3,10,0,7.7278718238332170E-002,9.1114432831478104E-002,1.5947096886437154E-002,1.2839034032680901E-002,1.3895000768003693E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,08:00,335.333,1,18000,18000,2.1069959174246932E-002,1,3.7052276623968323,0,-5.5997646590659554E-004,300.58939944712318,300.58939944712318,101300.00000000000,1.1740683028535772,1005.7595843592345,2.4670288914149872E-002,-9999.0,-9999.0,-9999.0,3647.7668318874912,-9999.0,-9999.0,-9999.0,-9999.0,0.98338968038375951,-0.47623628956876296,5.6801563350586060E-002,1.0941127385176825,2.2841604188330837E-014,-9.4700413217688164E-016,1.0941127385176825,2.4502793212918315,25.839994480524652,334.16000551947536,2.9758848847996502,-9999.0,0.13396309277044738,0.21003966991359690,-57.048553476972799,0.62069934892026624,-9999.0,2.3422982244474446E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.0795014063799400E-002,1.0132216842750861,3.6736557802613277,1.0085941318468490,800009999,800009999,800009999,800009999,800009999,800119999,899999999,899999999,89999,89999,89,89,11,21,4,40,0.18424737838606764,0.20786144345921750,2.7970517981908687E-002,9.7584897371638286E-003,3.1110781277612436E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,08:30,335.354,1,18000,18000,6.4467233617525625E-003,2,22.100052827237658,2,3.0588193004291980E-002,301.05638869645855,301.05638869645855,101300.00000000000,1.1722471248417370,1005.7736836847884,2.4708616146321385E-002,-9999.0,-9999.0,-9999.0,3748.6028606212012,-9999.0,-9999.0,-9999.0,-9999.0,0.93605347788412618,-0.44694856775034175,-1.7892478205023970E-002,1.0374388061227298,2.4540432804349479E-014,5.2158232403072501E-015,1.0374388061227298,2.2297152021034536,25.523629583798922,334.47637041620106,-0.98821666362383886,-9999.0,7.4158327932033419E-002,0.13790322096639798,-1.6225444453710192,21.823747325394823,-9999.0,0.25276325445171005,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.3221192239678965E-003,1.0197092356803834,21.279285567033998,1.0385711849966992,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,9,11,2,19,0.15111695522048599,6.9900669641797877E-002,5.4788817070512086E-002,0.11666994929275014,1.8048353915054455E-002
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,09:00,335.374,1,18000,18000,6.2704492586546784E-002,1,54.621759794727531,1,5.0512203925122436E-002,301.82951961432565,301.82951961432565,101300.00000000000,1.1692444347908963,1005.7973110409878,2.4772069359067162E-002,-9999.0,-9999.0,-9999.0,3920.8818639213941,-9999.0,-9999.0,-9999.0,-9999.0,0.59328198941611765,0.29888314594184001,5.6053609606887510E-002,0.66667582905306122,2.4693155616626768E-014,-4.2404674898352572E-015,0.66667582905306122,2.5811018961715408,333.26198351121695,26.738016488783028,4.8230807526647110,-9999.0,0.23157766635826035,0.32632002783284664,-19.991466806894294,1.7712557233563495,-9999.0,0.20056411576768882,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.1933831568263771E-002,1.0124432963175156,54.055881307514646,1.0104683981377289,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,4,0,0,30,0.21113205157192796,0.32395414901714270,0.11755385507662261,0.10110250859384730,4.5964990068258063E-002
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,09:30,335.395,1,18000,18000,4.0018876989065061E-002,1,8.4210071816368526,2,4.6517409036234927E-002,302.54317464955648,302.54317464955648,101300.00000000000,1.1664863584294953,1005.8194361915226,2.4830641204702988E-002,-9999.0,-9999.0,-9999.0,4085.9809853870415,-9999.0,-9999.0,-9999.0,-9999.0,0.52869325595713623,0.63226771953212169,3.6831857962927761E-002,0.82500643259182549,2.4588383460483818E-014,-2.2724020460082902E-014,0.82500643259182549,2.6872537719541523,309.90188715661503,50.098112843384946,2.5587820584808170,-9999.0,0.18522202011770530,0.24632702947535068,-66.350422685088276,0.53368160392982877,-9999.0,3.8750002369208170E-002,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.9292092347062234E-002,1.0184969697104249,8.3292784828588182,1.0110128024854501,800009999,800009999,800009999,800009999,800019999,800019999,899999999,899999999,89999,89999,89,89,14,1,1,59,0.17838146961761839,0.20251067170163339,0.11176191763144958,8.9142492955401775E-002,7.0991719400050769E-003
TOA5_55119.Tab100ms_2015_12_01_0000.dat,2015-12-01,10:00,335.416,1,18000,18000,2.9604884851117268E-002,2,111.13974488684296,2,6.8033659557603418E-002,303.59050386047363,303.59050386047363,101300.00000000000,1.1624622034517065,1005.8524543590102,2.4916598707758912E-002,-9999.0,-9999.0,-9999.0,4339.2121921939215,-9999.0,-9999.0,-9999.0,-9999.0,0.39734570184260937,0.42380190513173233,0.11593869933635979,0.59239635681687319,1.2232857467042038E-014,8.4767671609740385E-015,0.59239635681687319,2.8243329705156688,313.15465013985568,46.845349860144310,11.286282517007116,-9999.0,0.15958507336016423,0.29845173269021191,-3.2155224472429524,11.012207372509927,-9999.0,0.59561277885727959,1,NaN,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.9198225382402080E-002,1.0139275405744448,108.53087701054925,1.0240380244604503,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,15,4,1,35,0.27433189455898077,0.18022738339172112,0.14234418742972196,0.17707603798411581,9.2819706629811011E-002
